timestamp,run_id,generation,system,avg_regret,avg_reward,strain_detected,proposal_name,decision,decision_confidence,invariants
2026-01-15T12:31:17.108076,iai_evolution,8,iai,696.5027125220452,4303.2,False,,NO_CHANGE,0.95,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T12:31:28.382683,iai_evolution,9,iai,446.42831431569846,4599.0,False,,NO_CHANGE,0.95,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T12:33:58.643780,iai_evolution,0,iai,306.7653425840966,1827.3333333333333,False,,NO_CHANGE,0.95,"{""metric"": ""cumulative_reward""}"
2026-01-15T12:34:07.738983,iai_evolution,1,iai,332.5005314322408,1815.3333333333333,False,,NO_CHANGE,0.95,"{""metric"": ""cumulative_reward""}"
2026-01-15T12:34:20.319659,iai_evolution,2,iai,326.81521379124666,2014.3333333333333,False,,NO_CHANGE,0.95,"{""metric"": ""cumulative_reward""}"
2026-01-15T13:56:09.318275,iai_evolution,0,iai,457.5372464239055,4216.7,True,regret_rate_penalty,MODIFY,0.95,"{""metric"": ""cumulative_reward""}"
2026-01-15T13:56:26.407214,iai_evolution,1,iai,490.13303520196575,3911.2,True,regret_rate_penalty,MODIFY,0.9,"{""metric"": ""cumulative_reward""}"
2026-01-15T13:56:40.640809,iai_evolution,2,iai,630.9378145625099,4392.2,False,,NO_CHANGE,0.95,"{""metric"": ""cumulative_reward""}"
2026-01-15T13:56:56.262679,iai_evolution,3,iai,446.1424625090151,4512.2,True,regret_rate_penalty,ACCEPT,0.85,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T13:57:10.261299,iai_evolution,4,iai,786.0844448817058,4417.5,False,,NO_CHANGE,0.95,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T13:57:26.290871,iai_evolution,5,iai,444.6743153930438,4257.5,True,reward_with_stability,ACCEPT,0.85,"{""metric"": ""reward_with_stability"", ""description"": ""Weighted combination of reward and switching penalty"", ""formula"": ""alpha * reward - beta * switching_rate""}"
2026-01-15T13:57:40.328279,iai_evolution,6,iai,426.4906056278441,4442.4,False,,NO_CHANGE,0.95,"{""metric"": ""reward_with_stability"", ""description"": ""Weighted combination of reward and switching penalty"", ""formula"": ""alpha * reward - beta * switching_rate""}"
2026-01-15T13:57:55.887796,iai_evolution,7,iai,796.1769921359509,4170.2,True,regret_rate_penalty,ACCEPT,0.85,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T13:58:12.561537,iai_evolution,8,iai,657.1794516216447,4402.8,True,regret_rate_penalty,ACCEPT,0.9,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T13:58:27.972655,iai_evolution,9,iai,566.4771370924851,4289.7,True,regret_rate_penalty,ACCEPT,0.9,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T14:02:25.259288,iai_evolution,0,iai,68.861836267005,1232.5,True,reward_with_stability,ACCEPT,0.9,"{""metric"": ""reward_with_stability"", ""description"": ""Weighted combination of reward and switching penalty"", ""formula"": ""alpha * reward - beta * switching_rate""}"
2026-01-15T14:02:34.057886,iai_evolution,1,iai,82.01721875111727,1224.5,False,,NO_CHANGE,0.95,"{""metric"": ""reward_with_stability"", ""description"": ""Weighted combination of reward and switching penalty"", ""formula"": ""alpha * reward - beta * switching_rate""}"
2026-01-15T14:10:10.254814,iai_evolution,0,iai,457.5372464239055,4216.7,True,regret_rate_penalty,ACCEPT,0.9,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T14:10:28.767585,iai_evolution,1,iai,490.13303520196575,3911.2,True,regret_rate_penalty,ACCEPT,0.85,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T14:10:44.376784,iai_evolution,2,iai,630.9378145625099,4392.2,False,,NO_CHANGE,0.95,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T14:11:02.812856,iai_evolution,3,iai,446.1424625090151,4512.2,True,regret_rate_penalty,ACCEPT,0.9,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T14:11:16.881112,iai_evolution,4,iai,786.0844448817058,4417.5,False,,NO_CHANGE,0.95,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T14:11:35.228950,iai_evolution,5,iai,444.6743153930438,4257.5,True,reward_with_stability,MODIFY,0.7,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T14:11:50.838402,iai_evolution,6,iai,426.4906056278441,4442.4,False,,NO_CHANGE,0.95,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T14:12:07.229053,iai_evolution,7,iai,796.1769921359509,4170.2,True,regret_rate_penalty,ACCEPT,0.9,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T14:12:23.450704,iai_evolution,8,iai,657.1794516216447,4402.8,True,regret_rate_penalty,ACCEPT,0.85,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T14:12:38.575025,iai_evolution,9,iai,566.4771370924851,4289.7,True,regret_rate_penalty,ACCEPT,0.9,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T16:15:43.888895,iai_evolution,0,iai,85.87968133360074,2074.5,True,reward_with_stability,MODIFY,0.7,"{""metric"": ""cumulative_reward""}"
2026-01-15T16:15:53.511265,iai_evolution,1,iai,108.29648726964042,2046.5,False,,NO_CHANGE,0.95,"{""metric"": ""cumulative_reward""}"
2026-01-15T16:16:02.530589,iai_evolution,2,iai,86.2989444412045,2322.0,False,,NO_CHANGE,0.95,"{""metric"": ""cumulative_reward""}"
2026-01-15T16:23:56.178365,iai_evolution,0,iai,457.5372464239055,4216.7,True,regret_rate_penalty,ACCEPT,0.85,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T16:24:10.978835,iai_evolution,1,iai,490.13303520196575,3911.2,True,regret_rate_penalty,ACCEPT,0.85,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T16:24:27.829131,iai_evolution,2,iai,630.9378145625099,4392.2,True,baseline_relative_regret,ACCEPT,0.9,"{""metric"": ""baseline_relative_regret"", ""description"": ""Regret is 1.5x baseline (375.2), consider fundamental approach change"", ""formula"": ""regret / baseline_regret <= threshold""}"
2026-01-15T16:24:44.219061,iai_evolution,3,iai,446.1424625090151,4512.2,True,regret_rate_penalty,ACCEPT,0.85,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T16:25:00.922983,iai_evolution,4,iai,786.0844448817058,4417.5,True,baseline_relative_regret,ACCEPT,0.9,"{""metric"": ""baseline_relative_regret"", ""description"": ""Regret is 1.5x baseline (375.2), consider fundamental approach change"", ""formula"": ""regret / baseline_regret <= threshold""}"
2026-01-15T16:25:16.634898,iai_evolution,5,iai,444.6743153930438,4257.5,True,reward_with_stability,MODIFY,0.85,"{""metric"": ""baseline_relative_regret"", ""description"": ""Regret is 1.5x baseline (375.2), consider fundamental approach change"", ""formula"": ""regret / baseline_regret <= threshold""}"
2026-01-15T16:25:30.119336,iai_evolution,6,iai,426.4906056278441,4442.4,False,,NO_CHANGE,0.95,"{""metric"": ""baseline_relative_regret"", ""description"": ""Regret is 1.5x baseline (375.2), consider fundamental approach change"", ""formula"": ""regret / baseline_regret <= threshold""}"
2026-01-15T16:25:45.585043,iai_evolution,7,iai,796.1769921359509,4170.2,True,regret_rate_penalty,ACCEPT,0.9,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T16:26:00.592952,iai_evolution,8,iai,657.1794516216447,4402.8,True,regret_rate_penalty,ACCEPT,0.85,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T16:26:16.922223,iai_evolution,9,iai,566.4771370924851,4289.7,True,regret_rate_penalty,ACCEPT,0.85,"{""metric"": ""regret_rate_penalty"", ""description"": ""Add penalty for increasing regret rate over time"", ""formula"": ""reward - lambda * max(0, d/dt[regret](t) - threshold)""}"
2026-01-15T16:38:44.731455,iai_evolution,0,iai,68.861836267005,1232.5,True,reward_with_stability,ACCEPT,0.85,"{""metric"": ""reward_with_stability"", ""description"": ""Weighted combination of reward and switching penalty"", ""formula"": ""alpha * reward - beta * switching_rate""}"
